id,zip_code,country,state,city,created_at,updated_at
545,517390,India,Andhra Pradesh,Chittoor,,
546,507169,India,Andhra Pradesh,Khammam,,
547,507169,India,Andhra Pradesh,Khammam,,
548,501503,India,Andhra Pradesh,Ranga Reddy,,
549,533225,India,Andhra Pradesh,East Godavari,,
550,517517,India,Andhra Pradesh,Chittoor,,
551,500020,India,Andhra Pradesh,Hyderabad,,
552,502374,India,Andhra Pradesh,Medak,,
553,521002,India,Andhra Pradesh,Krishna,,
554,516310,India,Andhra Pradesh,Cuddapah,,
555,515341,India,Andhra Pradesh,Anantapur,,
556,500025,India,Andhra Pradesh,Hyderabad,,
557,508230,India,Andhra Pradesh,Nalgonda,,
558,521178,India,Andhra Pradesh,Krishna,,
559,524412,India,Andhra Pradesh,Nellore,,
560,522332,India,Andhra Pradesh,Guntur,,
561,523226,India,Andhra Pradesh,Prakasam,,
562,508116,India,Andhra Pradesh,Nalgonda,,
563,532001,India,Andhra Pradesh,Srikakulam,,
564,531163,India,Andhra Pradesh,Vishakhapatnam,,
565,523135,India,Andhra Pradesh,Prakasam,,
566,509218,India,Andhra Pradesh,Mahboobnagar,,
567,501143,India,Andhra Pradesh,Ranga Reddy,,
568,509243,India,Andhra Pradesh,Mahboobnagar,,
569,508287,India,Andhra Pradesh,Nalgonda,,
570,501512,India,Andhra Pradesh,Ranga Reddy,,
571,530023,India,Andhra Pradesh,Vishakhapatnam,,
572,516109,India,Andhra Pradesh,Cuddapah,,
573,522299,India,Andhra Pradesh,Guntur,,
574,522201,India,Andhra Pradesh,Guntur,,
575,504110,India,Andhra Pradesh,Adilabad,,
576,517193,India,Andhra Pradesh,Chittoor,,
577,516433,India,Andhra Pradesh,Cuddapah,,
578,516165,India,Andhra Pradesh,Cuddapah,,
579,516214,India,Andhra Pradesh,Cuddapah,,
580,515422,India,Andhra Pradesh,Anantapur,,
581,509141,India,Andhra Pradesh,Mahboobnagar,,
582,534486,India,Andhra Pradesh,West Godavari,,
583,504201,India,Andhra Pradesh,Adilabad,,
584,522620,India,Andhra Pradesh,Guntur,,
585,508250,India,Andhra Pradesh,Nalgonda,,
586,531111,India,Andhra Pradesh,Vishakhapatnam,,
587,517277,India,Andhra Pradesh,Chittoor,,
588,507208,India,Andhra Pradesh,Khammam,,
589,509111,India,Andhra Pradesh,Mahboobnagar,,
590,534460,India,Andhra Pradesh,West Godavari,,
591,502299,India,Andhra Pradesh,Medak,,
592,533232,India,Andhra Pradesh,East Godavari,,
593,521001,India,Andhra Pradesh,Krishna,,
594,507126,India,Andhra Pradesh,Khammam,,
595,532128,India,Andhra Pradesh,Srikakulam,,
596,502220,India,Andhra Pradesh,Medak,,
597,523155,India,Andhra Pradesh,Chirala,,
598,523155,India,Andhra Pradesh,Prakasam,,
599,523124,India,Andhra Pradesh,Prakasam,,
600,504294,India,Andhra Pradesh,Adilabad,,
601,521128,India,Andhra Pradesh,Krishna,,
602,506223,India,Andhra Pradesh,Warangal,,
603,501113,India,Andhra Pradesh,Ranga Reddy,,
604,531162,India,Andhra Pradesh,Vishakhapatnam,,
605,517198,India,Andhra Pradesh,Chittoor,,
606,520009,India,Andhra Pradesh,Krishna,,
607,517001,India,Andhra Pradesh,Chittoor,,
608,517002,India,Andhra Pradesh,Chittoor,,
609,517004,India,Andhra Pradesh,Chittoor,,
610,517003,India,Andhra Pradesh,Chittoor,,
611,516104,India,Andhra Pradesh,Cuddapah,,
612,508114,India,Andhra Pradesh,Nalgonda,,
613,506356,India,Andhra Pradesh,Warangal,,
614,509109,India,Andhra Pradesh,Mahboobnagar,,
615,522298,India,Andhra Pradesh,Guntur,,
616,521117,India,Andhra Pradesh,Krishna,,
617,523285,India,Andhra Pradesh,Prakasam,,
618,531036,India,Andhra Pradesh,Vishakhapatnam,,
619,522264,India,Andhra Pradesh,Guntur,,
620,505415,India,Andhra Pradesh,Karimnagar,,
621,521251,India,Andhra Pradesh,Krishna,,
622,533461,India,Andhra Pradesh,East Godavari,,
623,522006,India,Andhra Pradesh,Guntur,,
624,508252,India,Andhra Pradesh,Nalgonda,,
625,522003,India,Andhra Pradesh,Guntur,,
626,517257,India,Andhra Pradesh,Chittoor,,
627,520005,India,Andhra Pradesh,Krishna,,
628,515415,India,Andhra Pradesh,Anantapur,,
629,507001,India,Andhra Pradesh,Khammam,,
630,533002,India,Andhra Pradesh,East Godavari,,
631,521001,India,Andhra Pradesh,Krishna,,
632,515001,India,Andhra Pradesh,Anantapur,,
633,515004,India,Andhra Pradesh,Anantapur,,
634,522403,India,Andhra Pradesh,Guntur,,
635,508002,India,Andhra Pradesh,Nalgonda,,
636,523001,India,Andhra Pradesh,Prakasam,,
637,518202,India,Andhra Pradesh,Kurnool,,
638,524201,India,Andhra Pradesh,Nellore,,
639,532001,India,Andhra Pradesh,Srikakulam,,
640,533203,India,Andhra Pradesh,East Godavari,,
641,504001,India,Andhra Pradesh,Adilabad,,
642,534275,India,Andhra Pradesh,West Godavari,,
643,534211,India,Andhra Pradesh,West Godavari,,
644,500037,India,Andhra Pradesh,Hyderabad,,
645,504001,India,Andhra Pradesh,Adilabad,,
646,532284,India,Andhra Pradesh,Srikakulam,,
647,500005,India,Andhra Pradesh,Hyderabad,,
648,516001,India,Andhra Pradesh,Cuddapah,,
649,516163,India,Andhra Pradesh,Cuddapah,,
650,516004,India,Andhra Pradesh,Cuddapah,,
651,523333,India,Andhra Pradesh,Prakasam,,
652,523333,India,Andhra Pradesh,Prakasam,,
653,505184,India,Andhra Pradesh,Karimnagar,,
654,534390,India,Andhra Pradesh,West Godavari,,
655,530020,India,Andhra Pradesh,Vishakhapatnam,,
656,507003,India,Andhra Pradesh,Khammam,,
657,500023,India,Andhra Pradesh,Hyderabad,,
658,517152,India,Andhra Pradesh,Chittoor,,
659,509407,India,Andhra Pradesh,Mahboobnagar,,
660,508375,India,Andhra Pradesh,Nalgonda,,
661,524152,India,Andhra Pradesh,Nellore,,
662,505476,India,Andhra Pradesh,Karimnagar,,
663,507306,India,Andhra Pradesh,Dammapeta,,
664,533103,India,Andhra Pradesh,East Godavari,,
665,504206,India,Andhra Pradesh,Adilabad,,
666,533263,India,Andhra Pradesh,Dangeru,,
667,522297,India,Andhra Pradesh,Guntur,,
668,524003,India,Andhra Pradesh,Nellore,,
669,500024,India,Andhra Pradesh,Hyderabad,,
670,503165,India,Andhra Pradesh,Nizamabad,,
671,523267,India,Andhra Pradesh,Prakasam,,
672,523247,India,Andhra Pradesh,Prakasam,,
673,531202,India,Andhra Pradesh,Vizianagaram,,
674,506315,India,Andhra Pradesh,Warangal,,
675,500028,India,Andhra Pradesh,Hyderabad,,
676,518669,India,Andhra Pradesh,Kurnool,,
677,533240,India,Andhra Pradesh,East Godavari,,
678,515332,India,Andhra Pradesh,Anantapur,,
679,503124,India,Andhra Pradesh,Nizamabad,,
680,507206,India,Andhra Pradesh,Khammam,,
681,520050,India,Andhra Pradesh,Krishna,,
682,530009,India,Andhra Pradesh,Vishakhapatnam,,
683,521001,India,Andhra Pradesh,Krishna,,
684,506006,India,Andhra Pradesh,Warangal,,
685,522050,India,Andhra Pradesh,Guntur,,
686,516441,India,Andhra Pradesh,Cuddapah,,
687,523277,India,Andhra Pradesh,Prakasam,,
688,506011,India,Andhra Pradesh,Warangal,,
689,518465,India,Andhra Pradesh,Karimnagar,,
690,504218,India,Andhra Pradesh,Adilabad,,
691,508248,India,Andhra Pradesh,Nalgonda,,
692,509204,India,Andhra Pradesh,Mahboobnagar,,
693,531030,India,Andhra Pradesh,Vishakhapatnam,,
694,534313,India,Andhra Pradesh,West Godavari,,
695,506302,India,Andhra Pradesh,Warangal,,
696,533339,India,Andhra Pradesh,East Godavari,,
697,502305,India,Andhra Pradesh,Medak,,
698,509205,India,Andhra Pradesh,Mahboobnagar,,
699,505425,India,Andhra Pradesh,Karimnagar,,
700,503230,India,Andhra Pradesh,Nizamabad,,
701,503145,India,Andhra Pradesh,Nizamabad,,
702,506330,India,Andhra Pradesh,Warangal,,
703,534462,India,Andhra Pradesh,West Godavari,,
704,506330,India,Andhra Pradesh,Warangal,,
705,515671,India,Andhra Pradesh,Dharmavaram,,
706,533430,India,Andhra Pradesh,Dharmavaram,,
707,531148,India,Andhra Pradesh,Dharmavaram,,
708,515671,India,Andhra Pradesh,Anantapur,,
709,515672,India,Andhra Pradesh,Anantapur,,
710,509133,India,Andhra Pradesh,Mahboobnagar,,
711,501121,India,Andhra Pradesh,Ranga Reddy,,
712,518222,India,Andhra Pradesh,Kurnool,,
713,518222,India,Andhra Pradesh,Kurnool,,
714,500006,India,Andhra Pradesh,Hyderabad,,
715,522258,India,Andhra Pradesh,Guntur,,
716,503175,India,Andhra Pradesh,Nizamabad,,
717,502321,India,Andhra Pradesh,Medak,,
718,500036,India,Andhra Pradesh,Hyderabad,,
719,504306,India,Andhra Pradesh,Adilabad,,
720,531061,India,Andhra Pradesh,Vishakhapatnam,,
721,522276,India,Andhra Pradesh,Guntur,,
722,508258,India,Andhra Pradesh,Nalgonda,,
723,518021,India,Andhra Pradesh,Kurnool,,
724,534314,India,Andhra Pradesh,West Godavari,,
725,508333,India,Andhra Pradesh,Nalgonda,,
726,534239,India,Andhra Pradesh,West Godavari,,
727,505002,India,Andhra Pradesh,Karimnagar,,
728,530002,India,Andhra Pradesh,Vishakhapatnam,,
729,521002,India,Andhra Pradesh,Krishna,,
730,520001,India,Andhra Pradesh,Krishna,,
731,534202,India,Andhra Pradesh,West Godavari,,
732,534266,India,Andhra Pradesh,West Godavari,,
733,521332,India,Andhra Pradesh,Karimnagar,,
734,501525,India,Andhra Pradesh,Ranga Reddy,,
735,503123,India,Andhra Pradesh,Domakonda,,
736,516431,India,Andhra Pradesh,Cuddapah,,
737,534351,India,Andhra Pradesh,Dommeru,,
738,504207,India,Andhra Pradesh,Adilabad,,
739,523305,India,Andhra Pradesh,Prakasam,,
740,508272,India,Andhra Pradesh,Nalgonda,,
741,522503,India,Andhra Pradesh,Guntur,,
742,530004,India,Andhra Pradesh,Vishakhapatnam,,
743,531135,India,Andhra Pradesh,Vishakhapatnam,,
744,522002,India,Andhra Pradesh,Guntur,,
745,531110,India,Andhra Pradesh,Vishakhapatnam,,
746,522002,India,Andhra Pradesh,Guntur,,
747,503314,India,Andhra Pradesh,Nizamabad,,
748,532578,India,Andhra Pradesh,Vizianagaram,,
749,502334,India,Andhra Pradesh,Medak,,
750,506381,India,Andhra Pradesh,Warangal,,
751,517110,India,Andhra Pradesh,Chittoor,,
752,518135,India,Andhra Pradesh,Kurnool,,
753,533292,India,Andhra Pradesh,East Godavari,,
754,533125,India,Andhra Pradesh,West Godavari,,
755,500762,India,Andhra Pradesh,Hyderabad,,
756,532001,India,Andhra Pradesh,Srikakulam,,
757,533262,India,Andhra Pradesh,East Godavari,,
758,523002,India,Andhra Pradesh,Prakasam,,
759,502108,India,Andhra Pradesh,Medak,,
760,502277,India,Andhra Pradesh,Medak,,
761,524102,India,Andhra Pradesh,Nellore,,
762,522330,India,Andhra Pradesh,Guntur,,
763,521202,India,Andhra Pradesh,Krishna,,
764,507137,India,Andhra Pradesh,Khammam,,
765,523330,India,Andhra Pradesh,Prakasam,,
766,520002,India,Andhra Pradesh,Krishna,,
767,517583,India,Andhra Pradesh,Chittoor,,
768,520003,India,Andhra Pradesh,Krishna,,
769,522612,India,Andhra Pradesh,Guntur,,
770,532484,India,Andhra Pradesh,Srikakulam,,
771,524222,India,Andhra Pradesh,Nellore,,
772,534156,India,Andhra Pradesh,West Godavari,,
773,516175,India,Andhra Pradesh,Cuddapah,,
774,524306,India,Andhra Pradesh,Nellore,,
775,533341,India,Andhra Pradesh,East Godavari,,
776,534426,India,Andhra Pradesh,West Godavari,,
777,530016,India,Andhra Pradesh,Vishakhapatnam,,
778,500026,India,Andhra Pradesh,Hyderabad,,
779,534001,India,Andhra Pradesh,West Godavari,,
780,504307,India,Andhra Pradesh,Adilabad,,
781,500762,India,Andhra Pradesh,Hyderabad,,
782,523356,India,Andhra Pradesh,Prakasam,,
783,509307,India,Andhra Pradesh,Mahboobnagar,,
784,500023,India,Andhra Pradesh,Hyderabad,,
785,522233,India,Andhra Pradesh,Guntur,,
786,522340,India,Andhra Pradesh,Guntur,,
787,503202,India,Andhra Pradesh,Nizamabad,,
788,521144,India,Andhra Pradesh,Krishna,,
789,518017,India,Andhra Pradesh,Kurnool,,
790,516271,India,Andhra Pradesh,Cuddapah,,
791,504106,India,Andhra Pradesh,Adilabad,,
792,517592,India,Andhra Pradesh,Ekambara kuppam,,
793,501103,India,Andhra Pradesh,Ranga Reddy,,
794,521148,India,Andhra Pradesh,Krishna,,
795,505525,India,Andhra Pradesh,Karimnagar,,
796,505401,India,Andhra Pradesh,Karimnagar,,
797,505188,India,Andhra Pradesh,Karimnagar,,
798,534268,India,Andhra Pradesh,West Godavari,,
799,534001,India,Andhra Pradesh,Eluru,,
800,534001,India,Andhra Pradesh,West Godavari,,
801,534006,India,Andhra Pradesh,West Godavari,,
802,534006,India,Andhra Pradesh,West Godavari,,
803,534006,India,Andhra Pradesh,West Godavari,,
804,534006,India,Andhra Pradesh,West Godavari,,
805,534005,India,Andhra Pradesh,West Godavari,,
806,534006,India,Andhra Pradesh,West Godavari,,
807,522308,India,Andhra Pradesh,Guntur,,
808,500021,India,Andhra Pradesh,Hyderabad,,
809,505526,India,Andhra Pradesh,Karimnagar,,
810,533003,India,Andhra Pradesh,East Godavari,,
811,500007,India,Andhra Pradesh,Hyderabad,,
812,521001,India,Andhra Pradesh,Krishna,,
813,507168,India,Andhra Pradesh,Khammam,,
814,517240,India,Andhra Pradesh,Chittoor,,
815,500018,India,Andhra Pradesh,Hyderabad,,
816,523327,India,Andhra Pradesh,Prakasam,,
817,500004,India,Andhra Pradesh,Hyderabad,,
818,500027,India,Andhra Pradesh,Hyderabad,,
819,523280,India,Andhra Pradesh,Prakasam,,
820,531082,India,Andhra Pradesh,Vishakhapatnam,,
821,522017,India,Andhra Pradesh,Guntur,,
822,522003,India,Andhra Pradesh,Guntur,,
823,506165,India,Andhra Pradesh,Warangal,,
824,522003,India,Andhra Pradesh,Guntur,,
825,500253,India,Andhra Pradesh,Hyderabad,,
826,500265,India,Andhra Pradesh,Hyderabad,,
827,500018,India,Andhra Pradesh,Hyderabad,,
828,502110,India,Andhra Pradesh,Medak,,
829,503220,India,Andhra Pradesh,Nizamabad,,
830,524003,India,Andhra Pradesh,Nellore,,
831,506003,India,Andhra Pradesh,Warangal,,
832,534275,India,Andhra Pradesh,West Godavari,,
833,505210,India,Andhra Pradesh,Karimnagar,,
834,502110,India,Andhra Pradesh,Medak,,
835,533101,India,Andhra Pradesh,East Godavari,,
836,506008,India,Andhra Pradesh,Warangal,,
837,530001,India,Andhra Pradesh,Vishakhapatnam,,
838,524101,India,Andhra Pradesh,Nellore,,
839,524101,India,Andhra Pradesh,Nellore,,
840,533285,India,Andhra Pradesh,East Godavari,,
841,500004,India,Andhra Pradesh,Hyderabad,,
842,522001,India,Andhra Pradesh,Guntur,,
843,522001,India,Andhra Pradesh,Guntur,,
844,522001,India,Andhra Pradesh,Guntur,,
845,522001,India,Andhra Pradesh,Guntur,,
846,522001,India,Andhra Pradesh,Guntur,,
847,522001,India,Andhra Pradesh,Guntur,,
848,521101,India,Andhra Pradesh,Krishna,,
849,521101,India,Andhra Pradesh,Krishna,,
850,500032,India,Andhra Pradesh,Hyderabad,,
851,500032,India,Andhra Pradesh,Hyderabad,,
852,515844,India,Andhra Pradesh,Anantapur,,
853,509125,India,Andhra Pradesh,Gadwal,,
854,509323,India,Andhra Pradesh,Mahboobnagar,,
855,500029,India,Andhra Pradesh,Hyderabad,,
856,531270,India,Andhra Pradesh,Vizianagaram,,
857,523315,India,Andhra Pradesh,Prakasam,,
858,503001,India,Andhra Pradesh,Nizamabad,,
859,518583,India,Andhra Pradesh,Kurnool,,
860,517141,India,Andhra Pradesh,Chittoor,,
861,531201,India,Andhra Pradesh,Vizianagaram,,
862,530026,India,Andhra Pradesh,Vishakhapatnam,,
863,521109,India,Andhra Pradesh,Krishna,,
864,516120,India,Andhra Pradesh,Cuddapah,,
865,516267,India,Andhra Pradesh,Cuddapah,,
866,521403,India,Andhra Pradesh,Krishna,,
867,534198,India,Andhra Pradesh,West Godavari,,
868,524317,India,Andhra Pradesh,Nellore,,
869,503114,India,Andhra Pradesh,Nizamabad,,
870,515001,India,Andhra Pradesh,Anantapur,,
871,533201,India,Andhra Pradesh,East Godavari,,
872,500001,India,Andhra Pradesh,Hyderabad,,
873,504001,India,Andhra Pradesh,Adilabad,,
874,522403,India,Andhra Pradesh,Guntur,,
875,505301,India,Andhra Pradesh,Karimnagar,,
876,507003,India,Andhra Pradesh,Khammam,,
877,509103,India,Andhra Pradesh,Mahboobnagar,,
878,530005,India,Andhra Pradesh,Vishakhapatnam,,
879,503001,India,Andhra Pradesh,Nizamabad,,
880,500003,India,Andhra Pradesh,Hyderabad,,
881,521123,India,Andhra Pradesh,Krishna,,
882,531001,India,Andhra Pradesh,Vishakhapatnam,,
883,533004,India,Andhra Pradesh,East Godavari,,
884,522201,India,Andhra Pradesh,Guntur,,
885,500380,India,Andhra Pradesh,Hyderabad,,
886,508248,India,Andhra Pradesh,Nalgonda,,
887,520003,India,Andhra Pradesh,Krishna,,
888,520003,India,Andhra Pradesh,Krishna,,
889,521202,India,Andhra Pradesh,Krishna,,
890,531001,India,Andhra Pradesh,Vishakhapatnam,,
891,534002,India,Andhra Pradesh,West Godavari,,
892,530003,India,Andhra Pradesh,Vishakhapatnam,,
893,533103,India,Andhra Pradesh,East Godavari,,
894,517325,India,Andhra Pradesh,Chittoor,,
895,505001,India,Andhra Pradesh,Karimnagar,,
896,521201,India,Andhra Pradesh,Krishna,,
897,524236,India,Andhra Pradesh,Nellore,,
898,515521,India,Andhra Pradesh,Anantapur,,
899,505445,India,Andhra Pradesh,Karimnagar,,
900,517125,India,Andhra Pradesh,Chittoor,,
901,522271,India,Andhra Pradesh,Guntur,,
902,509306,India,Andhra Pradesh,Mahboobnagar,,
903,531029,India,Andhra Pradesh,Vishakhapatnam,,
904,501115,India,Andhra Pradesh,Ranga Reddy,,
905,517564,India,Andhra Pradesh,Chittoor,,
906,516319,India,Andhra Pradesh,Cuddapah,,
907,505474,India,Andhra Pradesh,Karimnagar,,
908,521101,India,Andhra Pradesh,Krishna,,
909,531215,India,Andhra Pradesh,Vizianagaram,,
910,532405,India,Andhra Pradesh,Srikakulam,,
911,532102,India,Andhra Pradesh,Srikakulam,,
912,508201,India,Andhra Pradesh,Nalgonda,,
913,518452,India,Andhra Pradesh,Kurnool,,
914,507210,India,Andhra Pradesh,Khammam,,
915,515731,India,Andhra Pradesh,Anantapur,,
916,505186,India,Andhra Pradesh,Karimnagar,,
917,532463,India,Andhra Pradesh,Srikakulam,,
918,505471,India,Andhra Pradesh,Karimnagar,,
919,531075,India,Andhra Pradesh,Vishakhapatnam,,
920,515004,India,Andhra Pradesh,Anantapur,,
921,506345,India,Andhra Pradesh,Warangal,,
922,506143,India,Andhra Pradesh,Warangal,,
923,521133,India,Andhra Pradesh,Krishna,,
924,501301,India,Andhra Pradesh,Ranga Reddy,,
925,509173,India,Andhra Pradesh,Mahboobnagar,,
926,523357,India,Andhra Pradesh,Prakasam,,
927,523357,India,Andhra Pradesh,Prakasam,,
928,523357,India,Andhra Pradesh,Prakasam,,
929,501151,India,Andhra Pradesh,Ranga Reddy,,
930,503001,India,Andhra Pradesh,Nizamabad,,
931,506244,India,Andhra Pradesh,Warangal,,
932,501102,India,Andhra Pradesh,Ranga Reddy,,
933,505209,India,Andhra Pradesh,Karimnagar,,
934,521001,India,Andhra Pradesh,Krishna,,
935,507158,India,Andhra Pradesh,Khammam,,
936,533286,India,Andhra Pradesh,East Godavari,,
937,508286,India,Andhra Pradesh,Nalgonda,,
938,500008,India,Andhra Pradesh,Hyderabad,,
939,500020,India,Andhra Pradesh,Hyderabad,,
940,533468,India,Andhra Pradesh,East Godavari,,
941,517147,India,Andhra Pradesh,Chittoor,,
942,521111,India,Andhra Pradesh,Krishna,,
943,515866,India,Andhra Pradesh,Anantapur,,
944,505532,India,Andhra Pradesh,Karimnagar,,
945,509303,India,Andhra Pradesh,Mahboobnagar,,
946,533445,India,Andhra Pradesh,East Godavari,,
947,507174,India,Andhra Pradesh,Khammam,,
948,518138,India,Andhra Pradesh,Kurnool,,
949,533344,India,Andhra Pradesh,East Godavari,,
950,534362,India,Andhra Pradesh,West Godavari,,
951,521322,India,Andhra Pradesh,Krishna,,
952,508381,India,Andhra Pradesh,Nalgonda,,
953,518463,India,Andhra Pradesh,Kurnool,,
954,515401,India,Andhra Pradesh,Gooty,,
955,515401,India,Andhra Pradesh,Anantapur,,
956,515401,India,Andhra Pradesh,Anantapur,,
957,515402,India,Andhra Pradesh,Anantapur,,
958,523001,India,Andhra Pradesh,Prakasam,,
959,509206,India,Andhra Pradesh,Mahboobnagar,,
960,530027,India,Andhra Pradesh,Vishakhapatnam,,
961,533274,India,Andhra Pradesh,East Godavari,,
962,534316,India,Andhra Pradesh,West Godavari,,
963,534450,India,Andhra Pradesh,West Godavari,,
964,507214,India,Andhra Pradesh,Khammam,,
965,516233,India,Andhra Pradesh,Cuddapah,,
966,534260,India,Andhra Pradesh,West Godavari,,
967,515231,India,Andhra Pradesh,Anantapur,,
968,523246,India,Andhra Pradesh,Prakasam,,
969,500015,India,Andhra Pradesh,Hyderabad,,
970,507134,India,Andhra Pradesh,Khammam,,
971,531023,India,Andhra Pradesh,Vishakhapatnam,,
972,515292,India,Andhra Pradesh,Anantapur,,
973,506344,India,Andhra Pradesh,Warangal,,
974,533105,India,Andhra Pradesh,East Godavari,,
975,530040,India,Andhra Pradesh,Vishakhapatnam,,
976,530040,India,Andhra Pradesh,Vishakhapatnam,,
977,533450,India,Andhra Pradesh,East Godavari,,
978,501403,India,Andhra Pradesh,Ranga Reddy,,
979,515233,India,Andhra Pradesh,Anantapur,,
980,534350,India,Andhra Pradesh,West Godavari,,
981,507138,India,Andhra Pradesh,Khammam,,
982,504208,India,Andhra Pradesh,Adilabad,,
983,506002,India,Andhra Pradesh,Warangal,,
984,515801,India,Andhra Pradesh,Anantapur,,
985,500265,India,Andhra Pradesh,Hyderabad,,
986,515271,India,Andhra Pradesh,Anantapur,,
987,508238,India,Andhra Pradesh,Nalgonda,,
988,508257,India,Andhra Pradesh,Nalgonda,,
989,504308,India,Andhra Pradesh,Adilabad,,
990,521301,India,Andhra Pradesh,Gudivada,,
991,521301,India,Andhra Pradesh,Krishna,,
992,521301,India,Andhra Pradesh,Krishna,,
993,509221,India,Andhra Pradesh,Mahboobnagar,,
994,521356,India,Andhra Pradesh,Krishna,,
995,523281,India,Andhra Pradesh,Prakasam,,
996,518466,India,Andhra Pradesh,Gudur,,
997,508127,India,Andhra Pradesh,Gudur,,
998,524101,India,Andhra Pradesh,Gudur,,
999,506134,India,Andhra Pradesh,Gudur,,
1000,517161,India,Andhra Pradesh,Chittoor,,
1001,532005,India,Andhra Pradesh,Srikakulam,,
1002,502278,India,Andhra Pradesh,Medak,,
1003,502278,India,Andhra Pradesh,Medak,,
1004,502278,India,Andhra Pradesh,Medak,,
1005,524407,India,Andhra Pradesh,Nellore,,
1006,505304,India,Andhra Pradesh,Karimnagar,,
1007,504309,India,Andhra Pradesh,Adilabad,,
1008,508257,India,Andhra Pradesh,Nalgonda,,
1009,515863,India,Andhra Pradesh,Anantapur,,
1010,532523,India,Andhra Pradesh,Vizianagaram,,
1011,534267,India,Andhra Pradesh,West Godavari,,
1012,524234,India,Andhra Pradesh,Nellore,,
1013,500001,India,Andhra Pradesh,Hyderabad,,
1014,520005,India,Andhra Pradesh,Krishna,,
1015,524414,India,Andhra Pradesh,Nellore,,
1016,501515,India,Andhra Pradesh,Ranga Reddy,,
1017,534116,India,Andhra Pradesh,West Godavari,,
1018,523240,India,Andhra Pradesh,Prakasam,,
1019,523243,India,Andhra Pradesh,Prakasam,,
1020,516438,India,Andhra Pradesh,Cuddapah,,
1021,509342,India,Andhra Pradesh,Gundmal,,
1022,534427,India,Andhra Pradesh,Gundugolanu,,
